rating,code,nine_forreturn,name,nine_forPE,title,agency,eight_forreturn,eight_forPE,num,date,ratchange
增持,000759.SZ,0.15,中百集团,49.3,展店渐提速，控费见效，业绩符合预期,安信证券,0.7,10.9,维持,2018-10-30T09:32:15,维持
买入,000858.SZ,3.71,五粮液,14.64,收入稳健增长，静待改革红利 ,中泰证券,3.32,16.34,维持,2018-10-30T09:33:08,维持
买入,300633.SZ,0.98,开立医疗,26.49,高端产品销量提升，产品结构调整带动毛利率上扬,天风证券,0.73,35.89,维持,2018-10-30T09:33:57,维持
增持,603599.SH,1.29,广信股份,8,业绩稳定增长，全产业链布局优势明显,安信证券,1.01,11,首次,2018-10-30T09:34:06,首次
买入,002891.SZ,0.92,中宠股份,28,2018年三季报点评：营收快速增长，业绩有所改善,东兴证券,0.6,43,维持,2018-10-30T09:34:50,维持
买入,600661.SH,1.01,昂立教育,19,中金系增持至21.18%逼近控股股东，产业资本增持优化股权结构,天风证券,0.82,24,维持,2018-10-30T09:34:50,维持
,300253.SZ,0.28,卫宁健康,45.55,2018年三季报点评：业绩维持高增速，“互联网+”业务加速推进,西南证券,0.21,62.32,,2018-10-30T09:35:52,
买入,600998.SH,1.07,九州通,14.49,经营规模不断提升，器械板块变现亮眼,天风证券,0.83,18.75,维持,2018-10-30T09:36:05,维持
增持,603868.SH,2.28,飞科电器,20,2018三季报点评：扩产叠加渠道调整，增速修复可期,东兴证券,2.04,22,维持,2018-10-30T09:38:25,维持
买入,300003.SZ,0.93,乐普医疗,30,业绩保持高速增长，可降解支架有望四季度获批,天风证券,0.76,36,维持,2018-10-30T09:40:32,维持
增持,300121.SZ,1.27,阳谷华泰,7.71,橡胶助剂量价齐升，三季报延续高增长,华泰证券,1.06,9.22,维持,2018-10-30T09:40:44,维持
买入,601128.SH,0.78,常熟银行,,卓越推：常熟银行,信达证券,0.7,,维持,2018-10-30T09:40:44,维持
买入,002142.SZ,2.69,宁波银行,6.25,息差显著走阔，存贷款加大配置,华泰证券,2.19,7.69,维持,2018-10-30T09:40:54,维持
买入,603043.SH,1.37,广州酒家,,卓越推：广州酒家,信达证券,1.11,,维持,2018-10-30T09:41:16,维持
增持,600958.SH,0.47,东方证券,,卓越推：东方证券,信达证券,0.33,,维持,2018-10-30T09:43:20,维持
增持,600104.SH,3.27,上汽集团,8.28,自主品牌持续减亏、合资稳健向上,平安证券,3.11,8.71,调低,2018-10-30T09:44:43,调低
增持,600054.SH,0.68,黄山旅游,13,门票降价下利润承压，公司“走下山”步伐加速,申万宏源,0.59,15,维持,2018-10-30T09:44:51,维持
买入,603030.SH,0.59,全筑股份,8.27,业绩保持高增长，定制精装业务持续发力,天风证券,0.51,9.62,维持,2018-10-30T09:45:25,维持
增持,300146.SZ,0.86,汤臣倍健,21,收入业绩延续高增长，LSG并表致管理费用率上升,申万宏源,0.68,27,维持,2018-10-30T09:45:37,维持
买入,000858.SZ,3.99,五粮液,,控量挺价增速换挡，改革加速焕发活力,东方证券,3.32,18,维持,2018-10-30T09:46:28,维持
买入,600009.SH,2.76,上海机场,20,非航收入仍保持较快增长，业绩符合预期,天风证券,2.24,,维持,2018-10-30T09:47:22,维持
买入,603368.SH,2.44,柳药股份,11.08,广西医药商业龙头，三季度业绩增长靓丽,天风证券,1.99,13.59,维持,2018-10-30T09:47:30,维持
买入,600388.SH,0.82,龙净环保,14,2018年三季报点评：非电业务增长迅猛，新增订单为火电一倍,东兴证券,0.75,16,维持,2018-10-30T09:48:13,维持
增持,600741.SH,2.56,华域汽车,7.49,三季度业绩增速放缓 看好公司新能源布局,中国银河,2.56,7.51,调低,2018-10-30T09:48:20,调低
买入,300662.SZ,0.96,科锐国际,25,内生增长超预期，外延锦上添花,中泰证券,0.69,34,维持,2018-10-30T09:48:30,维持
增持,300098.SZ,0.44,高新兴,,卓越推：高新兴,信达证券,0.33,,维持,2018-10-30T09:48:37,维持
增持,300232.SZ,0.86,洲明科技,10,2018年三季报点评：小间距保持高速增长，可转债获批加快主营业务布局,东方财富证券,0.62,14,维持,2018-10-30T09:49:26,维持
增持,600859.SH,1.59,王府井,9,三季度收入增速放缓，毛利率费用率保持平稳态势,信达证券,1.45,10,维持,2018-10-30T09:49:48,维持
买入,300316.SZ,0.66,晶盛机电,14,政策过渡期光伏业务承压，半导体板块加速发展,天风证券,0.51,18,维持,2018-10-30T09:50:04,维持
买入,603659.SH,1.9,璞泰来,,卓越推：璞泰来,信达证券,1.35,,维持,2018-10-30T09:50:52,维持
买入,300015.SZ,0.62,爱尔眼科,44,三季报点评：内生业绩增长强劲，科研能力不断强化,中国银河,0.45,61,维持,2018-10-30T09:51:16,维持
增持,002563.SZ,0.69,森马服饰,13.92,2018年三季报点评：Q4高增长可期,上海证券,0.57,16.9,维持,2018-10-30T09:52:23,维持
买入,600998.SH,0.98,九州通,16,三季报点评：扣非业绩保持30%以上增长，经营性净现金流转正,中国银河,0.76,20,维持,2018-10-30T09:52:36,维持
增持,300454.SZ,2.26,深信服,30.96,Q3业绩符合预期，云计算有望保持高速增长态势,天风证券,1.71,40.9,维持,2018-10-30T09:52:44,维持
增持,000090.SZ,0.74,天健集团,6.7,土储资源优质，现金流趋势好转,平安证券,0.5,9.9,调低,2018-10-30T09:53:28,调低
买入,002734.SZ,1.07,利民股份,10,产品价格高景气推升业绩，Q4开始进入新产能投放期,太平洋,0.68,15,维持,2018-10-30T09:53:50,维持
买入,300395.SZ,0.76,菲利华,19,下游需求持续景气，前三季度公司利润增速近50%,太平洋,0.57,25,维持,2018-10-30T09:54:25,维持
增持,300144.SZ,1.07,宋城演艺,21.8,业绩符合预期，项目扩张稳步推进,财通证券,0.95,24.7,维持,2018-10-30T09:55:26,维持
买入,600054.SH,0.69,黄山旅游,13,控费+毛利提升，3Q业绩超预期,群益证券,0.61,15,维持,2018-10-30T09:55:41,维持
买入,300571.SZ,2.42,平治信息,16.47,受益于移动互联网下沉，业绩增速进入快车道,中泰证券,1.88,21.24,维持,2018-10-30T09:57:42,维持
买入,002225.SZ,0.51,濮耐股份,9,2018年三季报点评：盈利能力继续提升，业绩高增长持续,东兴证券,0.32,15,维持,2018-10-30T09:57:58,维持
买入,603233.SH,1.7,大参林,22.7,业绩基本符合预期，销售费用增加影响利润增速,安信证券,1.38,27.9,维持,2018-10-30T09:58:29,维持
增持,002174.SZ,1.49,游族网络,9.35,海内外新游稳步推出，全年业绩预告维持高增速,上海证券,1.08,12.86,维持,2018-10-30T09:59:05,维持
买入,300450.SZ,1.42,先导智能,16.7,业绩超预期，单季度现金流大幅改善,天风证券,0.91,26.1,维持,2018-10-30T09:59:05,维持
买入,300596.SZ,1.43,利安隆,14.48,季度业绩再创新高，成长龙头未来惊喜不断,新时代,1.09,18.97,维持,2018-10-30T09:59:39,维持
买入,603611.SH,1.16,诺力股份,9.7,Q3业绩表现符合预期，中鼎获CATL三亿大单,天风证券,0.85,13.3,维持,2018-10-30T10:00:40,维持
买入,300237.SZ,0.51,美晨生态,10.82,业绩低于预期或受PPP调控影响，现金回笼加快,新时代,0.46,11.95,维持,2018-10-30T10:01:04,维持
买入,600351.SH,0.47,亚宝药业,13.68,强化终端覆盖和产品推广，前三季度业绩延续高增长,天风证券,0.36,17.74,维持,2018-10-30T10:01:44,维持
买入,300003.SZ,0.98,乐普医疗,28,支架稳定增长，制剂业务加速放量,中泰证券,0.76,36.23,维持,2018-10-29T08:58:54,维持
买入,603365.SH,1.65,水星家纺,7.5,Q3收入业绩继续放缓，线上分流持续影响，控费/投资收益拉升净利润,中信建投,1.27,9.7,维持,2018-10-29T08:59:43,维持
增持,002372.SZ,0.9,伟星新材,15,行业承压，公司三季度增长仍稳健，现金牛特征显著,中泰证券,0.76,18,,2018-10-29T08:59:43,
买入,603887.SH,0.77,城地股份,17.28,工程业务快速增长，IDC战略转型更加坚定,天风证券,0.61,20.96,调高,2018-10-29T09:01:24,调高
买入,300633.SZ,0.95,开立医疗,27,产品结构改善，业绩稳健增长,华泰证券,0.67,39,维持,2018-10-29T09:01:24,维持
增持,603848.SH,0.87,好太太,15.63,业绩稳健前行，蓄力智能家居发展,中泰证券,0.68,20.15,维持,2018-10-29T09:02:05,维持
买入,000671.SZ,1.24,阳光城,,2018年三季报点评：业绩维持高增长，降杠杆成效初显,东方证券,0.83,9,维持,2018-10-29T09:03:58,维持
买入,300437.SZ,1.13,清水源,11.13,业绩低于预期，回款同比改善,华泰证券,0.93,1813.51,维持,2018-10-29T09:04:10,维持
买入,000789.SZ,1.92,万年青,6.42,业绩符合预期，受外省冲击或减弱,东北证券,1.79,6.89,维持,2018-10-29T09:04:23,维持
增持,601328.SH,1.03,交通银行,5.75,交通银行3季报解读：好于预期，估值折价较高,中泰证券,0.96,6.16,维持,2018-10-29T09:05:24,维持
买入,600998.SH,0.94,九州通,16.47,扣非净利润增长23.20%，业绩符合预期，现金流改善明显,东吴证券,0.75,20.82,维持,2018-10-29T09:06:24,维持
买入,600449.SH,1.16,宁夏建材,6.4,量缩价升，盈利稳定,天风证券,0.92,8.1,维持,2018-10-29T09:07:15,维持
买入,300413.SZ,1.44,芒果超媒,22,Q3业绩符合预期，“内容+平台”战略持续推进,东吴证券,1.12,28,维持,2018-10-29T09:07:45,维持
买入,300628.SZ,3.67,亿联网络,17.27,10月金股Q3业绩持续表现亮眼，看好中长期发展！,天风证券,2.82,22.46,维持,2018-10-29T09:08:00,维持
买入,300388.SZ,0.76,国祯环保,11,净利润大增128%贴业绩预告上限，运营+工程齐发力,天风证券,0.58,14,维持,2018-10-29T09:08:54,维持
增持,603899.SH,1.1,晨光文具,23.12,赛道优质动能强劲，业绩增长符合预期,中泰证券,0.88,28.9,维持,2018-10-29T09:09:20,维持
买入,600809.SH,2.48,山西汾酒,20,增速有所放缓，全年目标可期 ,山西证券,1.81,27,维持,2018-10-29T09:10:05,维持
增持,601633.SH,0.64,长城汽车,9.57,从封闭到开放、积极拥抱新能源,平安证券,0.51,12.12,维持,2018-10-29T09:11:56,维持
增持,600741.SH,2.57,华域汽车,7.28,2018年三季报点评：业绩维持增长，毛利率环比改善,上海证券,2.56,7.31,维持,2018-10-29T09:12:24,维持
买入,002640.SZ,1.09,跨境通,10,出口业务稳健增长，现金流状况大幅改善,东吴证券,0.79,13,维持,2018-10-29T09:14:30,维持
买入,300616.SZ,3.28,尚品宅配,21,业绩短期承压，期待整装放量,东北证券,2.58,27,维持,2018-10-29T09:14:39,维持
增持,002867.SZ,2.17,周大生,14.7,门店加速扩，业绩超预期,中信建投,1.73,18.4,首次,2018-10-29T09:15:06,首次
买入,002110.SZ,5.86,三钢闽光,2.93,三钢闽光2018年三季报点评：四因素或支撑业绩持续靓丽,太平洋,5.13,3.34,维持,2018-10-29T09:17:13,维持
买入,603416.SH,1.9,信捷电气,10,业绩稳定增长，看好小型PLC龙头长期发展,中信建投,1.27,15,维持,2018-10-29T09:18:17,维持
增持,600809.SH,1.97,山西汾酒,17.7,青花增速放缓，备战2019,平安证券,1.71,20.4,维持,2018-10-29T09:19:27,维持
买入,603338.SH,2.64,浙江鼎力,17.36,三季报业绩超预期，产能投放效果显现，全球布局维持高增长,天风证券,1.94,23.54,维持,2018-10-29T09:20:47,维持
买入,000002.SZ,3.74,万科A,6.4,公司2018年1-3Q净利润同比增长26%，销售稳定增长，维持“买入”评级,群益证券,3.22,7.4,维持,2018-10-29T09:21:27,维持
买入,601229.SH,2.7,上海银行,4.49,上海银行：信贷起，业绩升,太平洋,2.36,5.14,调高,2018-10-29T09:23:15,调高
买入,300422.SZ,1.03,博世科,11,业绩符合预期 项目落地推动高增长,申万宏源,0.76,15,维持,2018-10-29T09:23:56,维持
买入,600809.SH,1.97,山西汾酒,18,3Q高增长延续，看好省外市场扩张,群益证券,1.54,23,维持,2018-10-29T09:28:17,维持
买入,300422.SZ,1.095,博世科,10,业绩翻倍，在手订单优化,群益证券,0.767,14.5,,2018-10-29T09:28:17,
买入,002081.SZ,0.97,金螳螂,8.1,龙头业绩增长稳健，收入与订单增长加快,国盛证券,0.84,9.4,维持,2018-10-29T09:29:28,维持
买入,002466.SZ,2.37,天齐锂业,17,业绩短期承压，长期成长可期,华金证券,1.89,21.3,维持,2018-10-29T09:30:19,维持
增持,600395.SH,0.6,盘江股份,9.2,增长潜力尚待释放,华金证券,0.58,9.5,维持,2018-10-29T09:33:00,维持
买入,600570.SH,1.17,恒生电子,41.2,管费控制有效，完善香港市场布局,安信证券,0.95,50.8,维持,2018-10-29T09:33:45,维持
增持,600298.SH,1.43,安琪酵母,17,收入超预期，短期成本波动致利润低于预期,中信建投,1.11,22,首次,2018-10-29T09:33:52,首次
增持,000799.SZ,0.97,酒鬼酒,17,中高端带动收入仍较快增长，盈利能力稳步提升,太平洋,0.75,22,调低,2018-10-29T09:36:22,调低
增持,600809.SH,2.32,山西汾酒,16,保持高增长，盈利能力提升,太平洋,1.76,21,调低,2018-10-29T09:36:22,调低
买入,002493.SZ,0.62,荣盛石化,16.1,PX、PTA盈利回升，带动公司业绩增长,太平洋,0.34,29.4,维持,2018-10-29T09:38:35,维持
买入,600138.SH,1.02,中青旅,13,景区业务低迷，看好长期发展,群益证券,0.897,15,维持,2018-10-29T09:41:03,维持
增持,002153.SZ,0.45,石基信息,81.1,三季度增速平稳，加强战略布局,安信证券,0.42,86.2,维持,2018-10-29T09:41:20,维持
买入,600201.SH,0.98,生物股份,17,18Q3利润同比增速转正，阶段性转折点已现,申万宏源,0.8,21,维持,2018-10-29T09:42:08,维持
买入,603018.SH,1.56,中设集团,9.4,三季业绩符合预期，回购股份彰显信心,国盛证券,1.25,11.8,维持,2018-10-29T09:43:16,维持
买入,600588.SH,0.5,用友网络,47.2,业绩符合预期，云业务及金融业务继续推动公司发展,安信证券,0.37,62.9,维持,2018-10-29T09:45:46,维持
买入,603338.SH,2.28,浙江鼎力,20,业绩预告超预期，公司盈利能力持续提升,申万宏源,1.6,29,维持,2018-10-29T09:46:03,维持
买入,600426.SH,2.37,华鲁恒升,6.2,前三季度净利润同比增长近两倍，新项目陆续投产，公司成长空间大,群益证券,2.08,7.1,维持,2018-10-29T09:48:26,维持
增持,000937.SZ,0.33,冀中能源,11.2,工作面搬迁影响单季度利润,中泰证券,0.32,11.7,维持,2018-10-29T09:49:07,维持
买入,600160.SH,0.84,巨化股份,8.08,氟化工景气提升，三季报业绩超预期,华泰证券,0.77,8.82,维持,2018-10-29T09:49:50,维持
买入,002126.SZ,0.59,银轮股份,16,3季度毛利率环比改善，预计乘用车热交换比重逐年提升,东方证券,0.47,15.1,维持,2018-10-29T09:53:09,维持
增持,002371.SZ,0.78,北方华创,51,半导体设备持续增长，在手订单充足业绩无忧,平安证券,0.5,79,维持,2018-10-29T09:53:13,维持
买入,000547.SZ,0.34,航天发展,21.06,业绩实现高速增长，看好全年业绩表现,中泰证券,0.26,27.68,维持,2018-10-29T09:53:41,维持
增持,002304.SZ,6.47,洋河股份,14.8,3Q18增速放缓，成长韧劲十足,平安证券,5.55,17.3,维持,2018-10-29T09:55:52,维持
增持,300258.SZ,0.98,精锻科技,13,行业承压公司盈利稳健，绑定大众强周期持续受益,中信建投,0.76,16,维持,2018-10-29T09:57:10,维持
买入,601628.SH,1.34,中国人寿,16.84,三季报点评：投资端拖累业绩,群益证券,0.96,23.35,,2018-10-29T09:58:30,
增持,601168.SH,0.48,西部矿业,12.3,大梁并表利润大增，铅锌冶炼业务触底反弹,中信建投,0.41,14.2,首次,2018-10-29T09:58:47,首次
买入,601985.SH,0.42,中国核电,13,业绩稳定增长，静待新批复项目落地,中信建投,0.34,16,维持,2018-10-29T09:58:50,维持
买入,300628.SZ,3.6,亿联网络,17.56,SIP话机成为全球龙头，VCS增长迅速,东北证券,2.69,23.55,维持,2018-10-29T09:59:19,维持
买入,600138.SH,0.98,中青旅,14.1,18Q1-3扣非业绩+20.85%，双镇客流小幅下滑，双镇中长期成长逻辑不变,安信证券,0.87,15.9,维持,2018-10-29T10:00:23,维持
买入,002353.SZ,0.82,杰瑞股份,24,公司前三季度净利润同比增644%，油服持续回暖，维持买入,群益证券,0.57,36,维持,2018-10-29T10:01:09,维持
增持,600161.SH,0.82,天坛生物,25.34,血制品业务稳健增长，季度环比盈利改善,中泰证券,0.64,32.5,维持,2018-10-29T10:03:12,维持
买入,300413.SZ,1.41,芒果超媒,23.8,背靠湖南广电差异化定位用户，芒果TV的攻守之道,国盛证券,1.09,31,首次,2018-10-29T10:03:17,首次
买入,300212.SZ,1.06,易华录,19.7,数据湖收入确认的季节性因素不改全年高增长预期,安信证券,0.75,28.1,维持,2018-10-29T10:03:56,维持
增持,600188.SH,1.79,兖州煤业,6.3,煤炭业务稳健增长，费用与支出吞噬利润,华金证券,1.46,7.7,调高,2018-10-29T10:04:00,调高
增持,603365.SH,1.36,水星家纺,9,水星家纺2018年三季报点评：线下增速平稳，线上承压,浙商证券,1.14,11,维持,2018-10-29T10:05:44,维持
增持,603156.SH,3.74,养元饮品,12.19,市场消费乏力影响销售业绩，成本控制提升毛利率,中信建投,3.32,13.73,维持,2018-10-29T10:06:08,维持
买入,300347.SZ,1.2,泰格医药,34,业绩基本符合预期，全年高增长有望延续,西南证券,0.9,46,维持,2018-10-29T10:06:39,维持
